CIK,Ticker,Date,% day,% week,% month,10day Vol,Percent Change,Increased?,flesch reading ease,flesch kincaid,gunning fog,smog index,ARI,coleman,linsear,dale chall,TextBlob,NLTK neg,NLTK neu,NLTK pos
1424454,ROVI,2/19/2015,0.674662669,4.422788606,21.96401799,0.013649867,3.523238381,1,40.69,13.1,10.8,11.2,16,15.26,8.5,6.08,0.06273091,0.052,0.812,0.136
1424768,VYCO,3/31/2015,7.277325091,-9.019387468,-2.837875808,0.054059793,7.90960452,1,39.67,13.4,11.2,11.2,16.8,15.44,11,6.79,0.055981564,0.038,0.831,0.131
1424847,LO,4/21/2015,-0.155323355,1.29906806,4.71618187,0.005427094,0.254993625,0,41.7,12.7,10.4,8.8,15,14.45,11,5.67,0.049999538,0.069,0.807,0.124
1424929,FOXF,3/2/2015,0,-5.066666667,-1.8,0.010275469,-0.403768506,0,40.69,13.1,10.8,11.2,16.3,15.44,14,6.15,0.054450373,0.049,0.812,0.138
1427925,ACRX,3/13/2015,-9.76744186,-109.5348837,-65.81395349,0.119968974,-5.542168675,0,37.64,14.2,12,11.2,17.2,15.09,14,6,0.066742558,0.06,0.807,0.133
1429592,GRDH,3/31/2015,-2.915951973,-10.2670914,-17.61823083,0.092427415,-19.95197118,0,47.12,12.7,11.6,11.2,16,13.93,11,5.68,0.02279167,0.039,0.802,0.159
1429764,CCGI,12/8/2015,1.588235294,-15.58823529,0.352941177,0.081667592,-6.644700714,0,41.03,15,14,11.2,19,14.23,8,6.11,0.023362119,0.034,0.809,0.157
1431074,BRGO,4/15/2015,7.5,25,77.5,0.196416648,-6.451612903,0,49.15,11.9,10.8,8.8,14.7,13.76,8.5,6.29,0.035689678,0.044,0.803,0.153
1431372,GST,3/12/2015,-1.255230126,-18.41004184,-22.59414226,0.033296046,-5.063291139,0,40.69,13.1,10.8,11.2,15.2,14.27,8.5,5.67,0.03764728,0.039,0.806,0.155
1431959,TRCH,4/15/2015,9.885714286,17.14285714,-17.14285714,0.074791804,7.142857143,1,39.67,13.4,11.2,11.2,15.8,14.74,11.5,6.28,0.04832922,0.037,0.818,0.145
1432196,PGLC,3/5/2015,-3.291139241,94.38818565,18.98734177,0.30210919,1653.320683,1,43.06,14.2,13.2,11.2,17.9,14.22,5,6.33,0.034169042,0.04,0.817,0.144
1433607,NSPR,3/12/2015,-3.806228374,-0.346020761,-188.3737024,0.159241029,15.34025375,1,50.16,11.5,10.4,8.8,14.9,14.33,13.5,5.78,0.042900074,0.042,0.82,0.137
1433660,JBT,3/2/2015,0,0.462561434,12.5469789,0.013643632,-1.661036036,0,40.69,13.1,10.8,11.2,16,15.15,8.5,6.07,0.052701875,0.043,0.828,0.129
1434316,FATE,3/12/2015,0.20242915,-0.890688259,-4.251012146,0.02184241,3.909465021,1,35.61,15,12.8,11.2,18.3,15.21,6.5,5.82,0.048670764,0.044,0.811,0.145
1434868,ESPR,3/10/2015,1.011015542,7.575071676,10.48740003,0.019246625,2.689849903,1,39.67,13.4,11.2,11.2,16.8,15.9,5,6.17,0.064537789,0.057,0.812,0.131
1436126,MG,8/12/2015,0.802675585,-20.13377926,-27.55852843,0.044874854,-1.888064734,0,33.24,13.8,10.4,11.2,16.2,15.72,14,6.2,0.054134294,0.054,0.805,0.141
1436304,KYTH,3/2/2015,0,-2.807101727,10.74856046,0.021380957,-1.635687732,0,38.66,13.8,11.6,11.2,17,15.5,5.5,5.92,0.056596901,0.045,0.801,0.154
1436425,HBCP,3/13/2015,0.877070862,0.877070862,1.10910019,0.003698296,-0.567107751,0,42.72,12.3,10,11.2,15.1,15.03,8.5,5.9,0.071893041,0.059,0.787,0.154
1436549,MEIL,3/11/2015,0.793650794,-4.761904762,-34.92063492,0.051180117,-40,0,41.7,12.7,10.4,8.8,15,14.21,7,6.04,0.047174563,0.037,0.833,0.129
1437071,IVR,8/17/2015,0,-1.236363636,-8.8,0.007665144,-0.789096126,0,40.69,13.1,10.8,11.2,15.8,14.8,9,5.72,0.068167139,0.048,0.779,0.173
1437226,MHH,3/20/2015,3.124346917,-0.313479624,-2.296760711,0.029757735,-0.326797386,0,38.66,13.8,11.6,11.2,17,15.03,11,6.35,0.066156881,0.037,0.818,0.145
1437578,BFAM,3/2/2015,0,0.198255353,3.905630452,0.002724371,-1.36121523,0,36.63,14.6,12.4,11.2,17.5,14.39,8,5.98,0.056137127,0.041,0.806,0.153
1439199,CTP,4/30/2015,-2.246941046,-2.33592881,3.893214683,0.023978426,2.173913043,1,43.73,11.9,9.6,11.2,14.7,15.26,13.5,6.27,0.076515643,0.027,0.862,0.111
1439288,RXN,5/20/2015,-0.330275229,1.174311927,2.678899083,0.005957291,-6.590574374,0,42.72,12.3,10,11.2,15.6,15.72,8.5,6.01,0.052297215,0.041,0.838,0.121
1439567,DNO,3/26/2015,-5.578441469,-12.92481977,1.441812564,0.029105156,0.597213006,0,45.09,13.4,12.4,8.8,16.6,13.64,6.5,6,0.004189229,0.057,0.817,0.126
1440024,RRTS,3/2/2015,0,2.998442368,20.87227414,0.005241989,-2.525252525,0,44.75,11.5,9.2,8.8,14.2,15.08,14.5,6.02,0.054314845,0.041,0.835,0.125
1441693,MBII,11/10/2015,-2.692307692,5.384615385,-53.84615385,0.049072645,-15.3256705,0,38.66,13.8,11.6,11.2,16.8,15.03,13.5,5.79,0.053718508,0.04,0.817,0.143
1442236,IRHC,3/31/2015,#N/A,-1.108677799,#N/A,0.009554266,-1.403508772,0,39.67,13.4,11.2,11.2,16.2,14.92,14,6.31,0.049101854,0.053,0.809,0.138
1442741,XBKS,3/6/2015,0,90.06060606,-1.818181818,0.012896574,0.602409639,0,40.69,13.1,10.8,11.2,15.9,15.09,13.5,5.87,0.064585005,0.063,0.813,0.124
1443646,BAH,5/21/2015,-6.753731343,-3.619402985,-7.686567164,0.039885575,-11.89473684,0,42.72,12.3,10,11.2,15.3,15.14,11,5.92,0.049156942,0.056,0.801,0.143
1444307,ONCS,10/14/2015,2.415458937,-0.241545894,-54.34782609,0.02963691,-1.93236715,0,37.64,14.2,12,11.2,17.9,15.55,6.5,6.5,0.044443259,0.053,0.815,0.133
1444397,OSHC,3/13/2015,0.067934783,1.019021739,4.211956522,0.010082364,0.447966919,0,40.69,13.1,10.8,11.2,15.8,14.92,11,6.02,0.066119611,0.056,0.799,0.146
1444598,EM,3/16/2015,0,0.284090909,-2.329545455,0.008045686,0.172711572,0,37.64,14.2,12,11.2,17.6,15.44,11,5.82,0.041563469,0.042,0.805,0.153
1445109,CCTC,10/27/2015,-2.790014684,-11.16005874,-25.62408223,0.056580683,-7.692307692,0,50.16,11.5,10.4,8.8,14.8,14.04,7,6.43,0.076206907,0.041,0.817,0.142
1447051,TBNK,3/13/2015,0.943820225,2.786516854,2.382022472,0.002693605,1.666666667,1,44.75,11.5,9.2,8.8,14.2,14.91,14.5,5.75,0.069104634,0.05,0.794,0.156
1447380,MFON,3/31/2015,6.666666667,-15,6.25,0.031754895,-8.333333333,0,49.15,11.9,10.8,8.8,15.4,14.51,7.5,6.18,0.036420408,0.034,0.824,0.141
1449349,ADMD,4/21/2015,-21.05263158,98.21052632,98.94736842,50.64904584,66.66666667,1,48.13,12.3,11.2,8.8,14.9,13.29,8.5,1.88,0.06502174,0.054,0.768,0.178
1449732,WG,3/31/2015,2.670623145,11.8694362,-88.4272997,0.041192145,-13.4502924,0,41.7,12.7,10.4,8.8,15.3,14.56,11,5.89,0.053442284,0.045,0.818,0.136
1450524,NBRI,3/31/2015,-20,30,-225,0.469481202,0,0,48.13,12.3,11.2,8.8,15.1,13.41,13.5,5.83,0.056965099,0.034,0.824,0.142
1451505,RIG,3/13/2015,-3.113941967,-13.72965322,-32.05944798,0.024803484,-2.733006307,0,39.67,13.4,11.2,11.2,16.2,14.86,7,5.65,0.055125386,0.06,0.804,0.136
1451514,MINE,11/13/2015,-1.777777778,-15.55555556,-144.2222222,0.066455409,-9.090909091,0,49.15,11.9,10.8,8.8,15.3,14.16,11,6.35,0.051601135,0.029,0.814,0.157
1451654,PSON,4/15/2015,-7.692307692,0,-169.2307692,0.073712798,29.25925926,1,40.69,13.1,10.8,11.2,15.6,14.74,8,6.6,0.009862208,0.059,0.823,0.118
1453814,MDSO,3/2/2015,0,1.791293481,10.43532597,0.012657295,-3.11411596,0,31.21,14.6,11.2,11.2,16.8,15.84,11,6.36,0.064660981,0.044,0.815,0.141
1454124,BARZ,4/15/2015,2.631578947,8.421052632,15.05263158,0.075630285,7.891891892,1,51.18,11.1,10,8.8,14.5,14.04,8.5,6.28,0.066388239,0.029,0.828,0.142
1454389,SGM,3/6/2015,2.469135802,-3.189300412,-2.469135802,0.020076318,-0.101936799,0,34.6,15.4,13.2,11.2,18.8,15.15,8,6.01,0.087148846,0.042,0.802,0.155
1460198,KIPS,3/12/2015,2.160619649,-1.956787607,-1.752955565,0.026325562,-4.958677686,0,39.67,13.4,11.2,11.2,15.8,14.16,11,5.93,0.053753324,0.052,0.82,0.128
1460329,IDI,4/15/2015,#N/A,0,#N/A,0.077698372,-20,0,38.66,13.8,11.6,11.2,16.9,15.32,13.5,6.23,0.07270078,0.048,0.822,0.131
1462418,ASPS,3/2/2015,0,-18.52221667,-1.847229156,0.032153844,-1.221299463,0,43.73,11.9,9.6,8.8,14.7,15.03,14,5.72,0.065206711,0.045,0.804,0.151
1463101,ENPH,3/4/2015,-3.378378378,-4.429429429,6.906906907,0.011027401,7.180254301,1,39.67,13.4,11.2,11.2,16.7,15.44,8.5,6.13,0.047277844,0.055,0.812,0.134
1463729,RCPT,3/2/2015,0,0.38907478,14.02225508,0.020447339,-1.652372335,0,39.67,13.4,11.2,11.2,16.6,15.38,11,6,0.071281184,0.048,0.82,0.132
1463959,DSKX,4/15/2015,-1.98019802,17.82178218,-3.96039604,0.073361869,23.76237624,1,40.69,13.1,10.8,11.2,15.6,14.8,11,6.36,0.028220141,0.044,0.819,0.138
1463972,VUZI,3/31/2015,4.802744425,-5.145797599,-8.576329331,0.034247364,-3.270223752,0,38.66,13.8,11.6,11.2,17,15.03,11.5,6.27,0.066648573,0.054,0.819,0.127
1464423,PMT,3/2/2015,0,-0.702576112,-5.526932084,0.006085879,0,0,37.64,14.2,12,11.2,17,14.45,11,5.69,0.100696997,0.048,0.77,0.182
1464963,TCRD,3/10/2015,2.593192869,1.944894652,6.482982172,0.007385876,2.864157119,1,38.66,13.8,11.6,11.2,16.1,14.45,11,5.66,0.057590596,0.045,0.783,0.172
1466538,COWN,3/30/2015,-1500,-1570.769231,-1543.076923,6.399713928,1506.177606,1,33.24,13.8,10.4,11.2,16.3,15.61,13.5,5.66,0.059499142,0.047,0.819,0.134
1466593,OTTR,3/2/2015,0,1.644336175,5.298416565,0.008526442,-0.39963111,0,40.69,13.1,10.8,11.2,15,13.98,8.5,5.75,0.03986721,0.04,0.824,0.136
1467076,CLNY,3/31/2015,-0.54666146,-3.045685279,1.327606404,0.007014106,2.105263158,1,33.58,15.8,13.6,11.2,18.8,14.57,8,2.2,0.050642732,0.043,0.806,0.151
1467373,ACN,10/30/2015,-0.944007404,0.694123091,9.634428505,0.014178042,-0.324224178,0,38.66,13.8,11.6,11.2,16.9,15.21,11,6.06,0.04798027,0.043,0.817,0.14
1467858,GM,2/4/2015,5.01842926,4.990076552,0.822228523,0.020497413,6.680400235,1,41.7,12.7,10.4,11.2,15.9,15.14,7.5,5.88,0.051121759,0.049,0.815,0.136
1469510,REN,4/30/2015,7.258064516,-9.677419355,52.41935484,1.28423079,3.25203252,1,39.67,13.4,11.2,11.2,16.2,14.97,8,5.97,0.047257747,0.042,0.818,0.14
1470215,TW,10/2/2015,0.759109312,-1.85560054,1.324224022,0.015046894,0.374781378,0,42.72,12.3,10,8.8,15.3,15.26,13.5,5.78,0.073688967,0.042,0.816,0.142
1472494,BNO,3/26/2015,3.707136237,6.302131603,-4.494902688,0.030224842,-0.095739588,0,45.09,13.4,12.4,8.8,16.5,13.64,8,5.99,-0.001695875,0.056,0.819,0.125
1473579,BTHE,3/27/2015,-0.091869545,8.176389527,-102.0670648,0.110953869,-31.05190629,0,40.69,13.1,10.8,11.2,15.7,14.97,14,6.25,0.04687289,0.05,0.824,0.126
1473597,STRI,3/26/2015,0.653594771,5.22875817,-4.509803922,0.054939363,-3.921568627,0,41.7,12.7,10.4,11.2,15.6,15.03,7,5.82,0.043659059,0.052,0.814,0.134
1474042,BALT,4/30/2015,-4.929577465,-14.08450704,-4.225352113,0.032746543,-0.694444444,0,39,15.8,14.8,11.2,19.9,13.88,11,2.35,0.038307444,0.045,0.813,0.142
1474439,TNAV,8/24/2015,0,-6.011730205,-5.865102639,0.019862106,-1.772525849,0,42.72,12.3,10,11.2,14.8,14.62,11,5.66,0.067266025,0.044,0.823,0.133
1476150,TRNO,2/11/2015,-0.67294751,-0.403768506,1.256168686,0.007715549,2.060008957,1,39.67,13.4,11.2,11.2,16.1,14.86,14,5.85,0.034833781,0.053,0.82,0.127
1477246,SANW,9/28/2015,0,-12.86681716,-4.063205418,0.03290373,-0.896860987,0,39,15.8,14.8,11.2,19.6,14.11,11,6.05,0.051528135,0.035,0.812,0.153
1477294,ST,2/3/2015,2.391687904,2.764163889,-1.548715938,0.011486565,-0.39408867,0,43.73,11.9,9.6,8.8,14.6,14.97,11,5.63,0.07932465,0.047,0.812,0.141
1478726,CHFN,12/11/2015,-1.818181818,-3.557312253,-7.272727273,0.016504763,0.933125972,0,42.72,12.3,10,11.2,15,15.14,12,5.79,0.05738323,0.054,0.8,0.145
1478950,EXL,3/2/2015,0,-0.364431487,-2.405247813,0.005655973,0.145243283,0,42.72,12.3,10,11.2,15,14.74,5,5.62,0.050943162,0.048,0.774,0.178
1481028,HYSR,9/28/2015,0,-7.822410148,11.205074,0.043556643,2.926829268,1,38.66,13.8,11.6,11.2,16.8,15.26,11.5,6.93,0.061286043,0.061,0.798,0.142
1481792,QUAD,3/2/2015,0,3.678357571,13.85799829,0.021857759,-1.889168766,0,42.72,12.3,10,11.2,16.1,16.3,11,5.73,0.060122599,0.047,0.806,0.147
1482080,ICEL,4/30/2015,0,0.060642814,0.485142511,0.001280549,0.424757282,0,40.69,13.1,10.8,11.2,15.9,15.08,8.5,6.22,0.053988807,0.042,0.835,0.124
1482512,HPP,3/3/2015,-0.816326531,1.193092622,-2.323390895,0.010701196,-0.909090909,0,38.66,13.8,11.6,11.2,16.6,14.63,2.5,5.81,0.032849032,0.047,0.812,0.141
1482541,SRNA,4/16/2015,7.826086957,-10.43478261,-60.86956522,0.072671044,8.181818182,1,39.67,13.4,11.2,11.2,16.2,15.15,8,6.49,0.052667005,0.043,0.812,0.145
1483510,EXPR,3/27/2015,-0.433436533,-3.219814241,15.9752322,0.011810613,1.666666667,1,40.69,13.1,10.8,11.2,15.7,14.85,11,6.34,0.042827489,0.049,0.819,0.131
1483830,NKA,6/12/2015,-9.923664122,-16.79389313,-50.38167939,0.04309442,183.5714286,1,41.7,12.7,10.4,11.2,15.1,14.5,8,5.76,0.049487179,0.042,0.811,0.147
1484504,GIMO,3/9/2015,0,6.784386617,11.71003717,0.023426959,-1.019935095,0,40.69,13.1,10.8,11.2,16.2,15.44,11,6.08,0.048768806,0.052,0.816,0.132
1485001,ONFC,3/25/2015,-0.1017294,-0.406917599,31.79043744,0.008287727,-0.507872016,0,43.73,11.9,9.6,8.8,14.2,14.85,8,5.61,0.055927378,0.041,0.805,0.153
1485176,FXCB,3/6/2015,-0.121212121,1.272727273,1.03030303,0.002806785,0.483091787,0,36.63,14.6,12.4,11.2,17.1,14.22,8.5,5.73,0.045330852,0.043,0.808,0.15
1486800,ONE,3/6/2015,1.067615658,-19.21708185,-21.70818505,0.058562763,1.063829787,1,37.64,14.2,12,11.2,17,14.92,11,6.01,0.055542735,0.045,0.828,0.127
1487101,KEYW,3/9/2015,0,-8.739076155,-13.60799001,0.014535712,-3.448275862,0,39.67,13.4,11.2,11.2,16.2,15.09,6.5,6.01,0.05242385,0.044,0.796,0.16
1487198,ASPU,8/26/2015,3.266666667,-10,5.833333333,0.031403346,-1.315789474,0,32.57,16.2,14,11.2,19.1,14.69,9,6.11,0.047976464,0.045,0.819,0.136
1487428,HRZN,3/10/2015,0.284090909,0.071022727,0.213068182,0.002456763,-0.709219858,0,38.66,13.8,11.6,11.2,16.4,14.51,6.5,5.8,0.058487221,0.054,0.79,0.156
1487730,SPB,11/20/2015,4.060008393,4.804867814,2.454888796,0.011304162,0.546677881,0,42.72,12.3,10,11.2,15.4,15.37,5.5,5.79,0.051227649,0.046,0.83,0.124
1487918,OFS,3/6/2015,1.138211382,2.682926829,3.983739837,0.015409136,-0.563607085,0,36.63,14.6,12.4,11.2,17,14.16,6.5,5.77,0.049090691,0.046,0.798,0.157
1487952,VPG,3/11/2015,-0.329815303,-0.461741425,-10.55408971,0.003751168,1.25082291,1,42.72,12.3,10,11.2,15.2,14.97,13.5,5.93,0.061554019,0.043,0.823,0.133
1488039,ATOS,3/30/2015,0,-8.888888889,-6.666666667,0.04037541,-5.759162304,0,37.64,14.2,12,11.2,17.1,15.03,11,6.13,0.038539095,0.054,0.832,0.114
1488075,IL,3/13/2015,5.027422303,3.290676417,-4.204753199,0.01418097,-0.365630713,0,35.61,15,12.8,11.2,18,14.45,6.5,6.05,0.052565277,0.05,0.826,0.124
1488139,AMRC,3/6/2015,0,5.777777778,9.185185185,0.022359804,2.949852507,1,41.7,12.7,10.4,11.2,15.4,14.74,13.5,5.83,0.060923767,0.04,0.803,0.158
1488419,SIAF,3/31/2015,1.454545455,12.72727273,18.59090909,0.035372624,-3.211009174,0,48.13,12.3,11.2,8.8,15.5,14.22,7,5.94,0.060433596,0.04,0.835,0.125
1488613,FMI,3/13/2015,#N/A,#N/A,#N/A,0.008010388,-0.317460318,0,28.17,15.8,12.4,11.2,18.5,16.02,11,6.11,0.05678391,0.063,0.809,0.128
1488934,SCIO,7/29/2015,-1.818181818,-18.78787879,-21.21212121,0.054952594,7.270560191,1,37.64,14.2,12,11.2,16.8,14.51,11,6.31,0.061478494,0.044,0.774,0.182
1489137,MCP,4/30/2015,-2.107728337,-3.669008587,0.702576112,0.010323759,-1.639344262,0,39.67,13.4,11.2,11.2,16.3,14.97,8,5.87,0.055812832,0.054,0.827,0.119
1489979,TFM,3/23/2015,0,-1.611328125,9.448242187,0.005614433,0.073655782,0,40.69,13.1,10.8,11.2,15.9,14.92,8,6.1,0.068387383,0.041,0.814,0.145
1490165,EAC,3/10/2015,#N/A,#N/A,#N/A,0.139938464,0,0,43.73,11.9,9.6,8.8,14.6,14.85,7,5.85,0.03617036,0.049,0.831,0.119
1490630,RNO,8/7/2015,#N/A,#N/A,#N/A,0.008739533,-0.157645822,0,41.7,12.7,10.4,8.8,15.1,14.45,7,5.58,0.014117367,0.044,0.832,0.124
1490660,MKTO,3/12/2015,0.535168196,-3.899082569,-29.54892966,0.014769464,0.884955752,0,30.2,15,11.6,11.2,17.3,15.67,6.5,6.24,0.062844092,0.047,0.791,0.162
1490983,CCG,8/25/2015,-2.824858757,-6.403013183,-16.38418079,0.022499499,0,0,40.69,13.1,10.8,11.2,16.1,15.03,5.5,5.65,0.032762093,0.05,0.822,0.128
1492151,FARE,4/17/2015,-1.515151515,-1.01010101,-41.41414141,0.042845958,-17.0984456,0,38.66,13.8,11.6,11.2,16.2,14.45,14,6.47,0.056378687,0.048,0.833,0.12
1493491,HBOS,3/13/2015,1.140684411,2.091254753,6.863117871,0.005394856,0.380228137,0,42.72,12.3,10,8.8,15.1,15.03,7,5.76,0.065265016,0.056,0.784,0.16
1493552,NVSL,3/19/2015,0.21978022,2.197802198,2.897802198,0.010161651,0.77092511,0,40.69,13.1,10.8,11.2,15.9,15.26,7,5.91,0.070460809,0.056,0.803,0.141
1493594,MTSI,11/24/2015,-2.5,11.23595506,0.421348315,0.036445442,2.036262204,1,41.7,12.7,10.4,11.2,16,15.26,11,5.99,0.05652414,0.055,0.817,0.128
1495479,BBRG,3/6/2015,0.370096225,1.850481125,-0.370096225,0.015757463,1.47601476,1,42.72,12.3,10,8.8,14.7,14.85,11,6.19,0.044665363,0.032,0.869,0.099
1496048,GGP,3/2/2015,0,-2.034482759,-4.034482759,0.011735877,-0.034211427,0,39.67,13.4,11.2,11.2,15.8,14.51,7,5.74,0.057668475,0.043,0.8,0.157
1496099,NMFC,3/2/2015,0,0.600801068,3.204272363,0.00491389,-2.016129032,0,40.69,13.1,10.8,11.2,16.1,15.5,7.5,1.75,0.057073419,0.036,0.807,0.157
1497253,ONVO,6/9/2015,0,2.594810379,6.986027944,0.015960395,5.788423154,1,37.64,14.2,12,11.2,17.3,14.92,11,6.08,0.042885999,0.039,0.798,0.162
1497275,STBZ,3/13/2015,1.578192253,1.43472023,12.72118604,0.005486412,-0.095785441,0,41.7,12.7,10.4,11.2,15.8,15.08,14.5,5.79,0.061787446,0.055,0.793,0.151
1497316,AGIN,10/19/2015,0,-39.21568627,-98.03921569,0.121773274,3.921568627,1,38.66,13.8,11.6,11.2,16.2,14.22,14,6.63,0.067105634,0.047,0.825,0.128
1497645,INN,3/2/2015,0,-1.143292683,2.362804878,0.016422991,0.594795539,0,41.7,12.7,10.4,8.8,14.5,13.98,5.5,5.85,0.045638224,0.056,0.804,0.14
1497770,WD,3/5/2015,0.931677019,-0.310559006,-8.695652174,0.007021561,2.369077307,1,42.72,12.3,10,8.8,14.1,14.04,11,5.62,0.079436098,0.043,0.813,0.144
1498021,EXAM,3/2/2015,0,3.149801587,8.209325397,0.013102534,-1.854563202,0,42.72,12.3,10,8.8,15.1,14.97,6.5,5.82,0.052754736,0.044,0.811,0.145
1498828,HHC,3/2/2015,0,4.539120048,12.9205654,0.008499282,-1.225522845,0,32.57,16.2,14,11.2,19.3,14.92,8,5.97,0.039256295,0.04,0.839,0.121
1499686,AVIV,3/30/2015,0,-1.383891503,0.608912261,0.011451995,-1.244588745,0,40.69,13.1,10.8,11.2,16,14.97,11,5.81,0.051389744,0.046,0.815,0.138
1499961,NETE,3/30/2015,-9900,-9100,-9420,31.30454867,-4.918032787,0,48.13,12.3,11.2,8.8,16.2,14.8,14,5.95,0.040518293,0.042,0.82,0.138
1500213,SIFI,3/12/2015,2.850162866,5.537459283,9.446254072,0.008291467,-2.711585867,0,41.7,12.7,10.4,11.2,15.5,14.97,7,5.89,0.065641212,0.053,0.791,0.156
1500217,AAT,7/31/2015,0.459048079,0.386566804,5.025368446,0.005595683,0.850340136,0,39.67,13.4,11.2,11.2,16,14.74,6,5.73,0.031254409,0.048,0.806,0.146
1500711,ALLB,3/25/2015,0.370541918,1.111625753,21.25984252,0.002361703,-0.185614849,0,40.69,13.1,10.8,11.2,16.1,15.21,8,5.92,0.050998787,0.043,0.814,0.143
1501972,SIMH,5/12/2015,-9.090909091,4.090909091,-31.81818182,1264.59288,-99.97681818,0,39.67,13.4,11.2,11.2,16.1,14.51,8.5,6.24,0.034175568,0.052,0.807,0.141
1503802,KPTI,3/13/2015,1.49409312,3.787352328,8.234885337,0.033791259,9.888579387,1,37.64,14.2,12,11.2,17.4,15.26,11,6.13,0.056183395,0.057,0.818,0.125
1504619,PFLT,11/12/2015,-1.120689655,-5.689655172,-6.379310345,0.007986042,-0.858369099,0,37.64,14.2,12,11.2,16.9,14.45,8.5,5.89,0.049454754,0.057,0.793,0.15
1504747,SWSH,4/30/2015,5.357142857,-4.761904762,-9.523809524,0.017568097,3.75,1,41.7,12.7,10.4,8.8,15.2,14.56,11,5.95,0.051701312,0.05,0.823,0.127
1506270,RIHT,3/10/2015,12.8,20,8,0.11102679,-3.123853211,0,39.67,13.4,11.2,8.8,16.3,14.92,5,6.64,0.054030021,0.062,0.813,0.125
1507277,PSTB,3/6/2015,-1.79910045,-1.949025487,-2.248875562,0.004683362,-0.742942051,0,40.69,13.1,10.8,11.2,15.7,14.79,8.5,5.78,0.073946124,0.049,0.796,0.155
1507605,MARA,3/26/2015,-327.0015699,-311.9309262,-345.8398744,0.020433858,-4.13354531,0,48.13,12.3,11.2,8.8,15.6,13.87,11,5.76,0.019828446,0.036,0.806,0.158
1507957,IPWR,3/25/2015,0.101626016,4.471544715,20.83333333,0.036286369,-9.582059123,0,39.67,13.4,11.2,11.2,15.7,14.39,13.5,6.3,0.0808783,0.034,0.804,0.162
1507986,JTPY,3/25/2015,-1.003773585,-1.132075472,-4.449056604,0.011288111,1.504229496,1,40.69,13.1,10.8,8.8,15.9,14.97,7.5,5.91,0.049753822,0.041,0.82,0.14
1509228,SDT,3/13/2015,1.492537313,-10.74626866,-16.41791045,0.02557471,-6.528189911,0,36.63,14.6,12.4,11.2,17.6,14.92,11.5,6.2,0.045025826,0.039,0.751,0.21
1509432,RPXC,3/2/2015,0,3.424657534,15,0.012385972,-2.409638554,0,40.69,13.1,10.8,11.2,15.7,14.97,13.5,6,0.071685033,0.056,0.801,0.143
1509892,GARS,7/21/2015,0.583657588,1.621271077,1.750972763,0.006679834,-0.065019506,0,37.64,14.2,12,11.2,16.5,14.05,8.5,5.72,0.046775583,0.045,0.81,0.145
1510247,LFAP,4/15/2015,-5.555555556,-11.11111111,91.85185185,0.096342074,1309.090909,1,40.69,13.1,10.8,11.2,16,14.97,4.5,6.52,0.057942929,0.047,0.818,0.135
1511735,YPPN,8/26/2015,-971.4285714,-1300,-679.2857143,2.973476549,29.87012987,1,47.12,12.7,11.6,8.8,16.1,14.16,13.5,6.23,0.05378902,0.043,0.812,0.144
1511737,UBNT,8/21/2015,-2.339181287,0.831024931,0.523237919,0.023300877,-2.38887209,0,33.24,13.8,10.4,11.2,15.8,15.26,11,6.12,0.062282892,0.054,0.805,0.141
1512077,ENT,9/24/2015,-2.739726027,-1.369863014,1.797945205,0.009008489,-3.728813559,0,36.63,14.6,12.4,11.2,17.3,14.45,14,5.94,0.051438996,0.047,0.809,0.143
1512931,MRCC,3/6/2015,1.970756516,5.785123967,6.357279085,0.007014943,1.733333333,1,38.66,13.8,11.6,11.2,16.6,14.63,6.5,5.79,0.055376804,0.047,0.79,0.162
1513363,FDUS,3/5/2015,-0.770598696,1.896858328,14.34499111,0.008583811,0.715137068,0,39.67,13.4,11.2,8.8,16,14.57,11,5.74,0.055999447,0.048,0.798,0.154
1513965,AMID,3/10/2015,#N/A,#N/A,-7.947398513,0.015764129,0.664084117,0,40.69,13.1,10.8,11.2,15.7,14.85,11,5.77,0.049399536,0.047,0.819,0.133
1514128,UAM,3/31/2015,-0.846660395,2.257761054,12.88805268,0.011647587,-1.500938086,0,40.69,13.1,10.8,11.2,16,15.15,5,5.62,0.051826477,0.053,0.805,0.141
1514131,UCBA,9/28/2015,0,-0.634208145,-1.176470588,0.019007561,1.906779661,1,36.63,14.6,12.4,11.2,17.4,14.39,11,2.04,0.058697428,0.042,0.808,0.15
1514281,MITT,3/2/2015,0,0.79491256,2.649708532,0.004761813,-0.211528292,0,38.66,13.8,11.6,11.2,16.6,14.92,6,5.76,0.068983513,0.048,0.784,0.168
1514732,SAEX,3/26/2015,4.545454545,17.87878788,-0.606060606,57.7953127,9.717868339,1,38.66,13.8,11.6,11.2,16.6,14.97,8,6.1,0.072276058,0.045,0.805,0.15
1514743,IROQ,9/21/2015,0,3.843947217,5.335628227,0.012420669,-1.342673672,0,41.7,12.7,10.4,11.2,15.5,15.03,11,5.99,0.055950604,0.05,0.807,0.142
1515115,SOUL,3/31/2015,-12.10762332,-12.10762332,-85.87443946,0.071952167,-9.865470852,0,39.67,13.4,11.2,11.2,16.4,15.09,6,6.47,0.042327593,0.044,0.815,0.141
1515673,RARE,3/27/2015,-4.034795484,-17.43475847,0.814362391,0.032326855,12.51615285,1,37.64,14.2,12,11.2,17.6,15.21,11,6.11,0.056753602,0.05,0.807,0.143
